Device Name;Address;Distance;RSSI;TX Power;System timestamp;Distance of measurement
Kontakt;F5:7A:A5:E3:EF:18;0.79;-75.00;-77.00;29/04/2015 12:29:12:216;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:12:617;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:12:975;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.35;-68.00;-77.00;29/04/2015 12:29:13:321;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:13:641;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.79;-75.00;-77.00;29/04/2015 12:29:14:025;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.45;-70.00;-77.00;29/04/2015 12:29:14:370;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.79;-75.00;-77.00;29/04/2015 12:29:14:746;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.45;-70.00;-77.00;29/04/2015 12:29:15:108;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.71;-74.00;-77.00;29/04/2015 12:29:15:498;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:15:845;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.71;-74.00;-77.00;29/04/2015 12:29:16:147;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:16:484;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.71;-74.00;-77.00;29/04/2015 12:29:16:876;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.45;-70.00;-77.00;29/04/2015 12:29:17:599;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.71;-74.00;-77.00;29/04/2015 12:29:17:992;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.45;-70.00;-77.00;29/04/2015 12:29:18:336;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.79;-75.00;-77.00;29/04/2015 12:29:18:689;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.35;-68.00;-77.00;29/04/2015 12:29:19:043;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.79;-75.00;-77.00;29/04/2015 12:29:19:429;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.35;-68.00;-77.00;29/04/2015 12:29:19:775;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.71;-74.00;-77.00;29/04/2015 12:29:20:034;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.35;-68.00;-77.00;29/04/2015 12:29:20:388;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.71;-74.00;-77.00;29/04/2015 12:29:20:780;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.35;-68.00;-77.00;29/04/2015 12:29:21:132;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.71;-74.00;-77.00;29/04/2015 12:29:21:858;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:22:215;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.79;-75.00;-77.00;29/04/2015 12:29:22:548;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:22:908;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.79;-75.00;-77.00;29/04/2015 12:29:23:319;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:23:666;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.71;-74.00;-77.00;29/04/2015 12:29:24:025;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.35;-68.00;-77.00;29/04/2015 12:29:24:419;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.79;-75.00;-77.00;29/04/2015 12:29:24:659;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.35;-68.00;-77.00;29/04/2015 12:29:25:093;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.79;-75.00;-77.00;29/04/2015 12:29:25:434;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.45;-70.00;-77.00;29/04/2015 12:29:25:723;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.79;-75.00;-77.00;29/04/2015 12:29:26:100;2.00
