Device Name;Address;Distance;RSSI;TX Power;System timestamp;Distance of measurement
Kontakt;D0:F8:F2:95:3A:5C;0.56;-72.00;-77.00;28/04/2015 17:03:53:590;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.45;-70.00;-77.00;28/04/2015 17:03:53:898;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.63;-73.00;-77.00;28/04/2015 17:03:54:302;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.45;-70.00;-77.00;28/04/2015 17:03:54:760;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.63;-73.00;-77.00;28/04/2015 17:03:54:924;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.35;-68.00;-77.00;28/04/2015 17:03:55:358;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:03:56:831;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.35;-68.00;-77.00;28/04/2015 17:03:58:233;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:03:58:552;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:03:58:829;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.45;-70.00;-77.00;28/04/2015 17:03:59:383;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.63;-73.00;-77.00;28/04/2015 17:03:59:614;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.45;-70.00;-77.00;28/04/2015 17:03:59:897;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.63;-73.00;-77.00;28/04/2015 17:04:00:353;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.35;-68.00;-77.00;28/04/2015 17:04:01:045;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.63;-73.00;-77.00;28/04/2015 17:04:01:426;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:04:01:813;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.45;-70.00;-77.00;28/04/2015 17:04:02:482;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.63;-73.00;-77.00;28/04/2015 17:04:02:762;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.35;-68.00;-77.00;28/04/2015 17:04:03:159;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.56;-72.00;-77.00;28/04/2015 17:04:03:524;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.35;-68.00;-77.00;28/04/2015 17:04:03:917;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.63;-73.00;-77.00;28/04/2015 17:04:04:237;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.35;-68.00;-77.00;28/04/2015 17:04:04:647;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.63;-73.00;-77.00;28/04/2015 17:04:04:902;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.35;-68.00;-77.00;28/04/2015 17:04:05:307;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:04:05:692;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.63;-73.00;-77.00;28/04/2015 17:04:06:049;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:04:06:401;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.35;-68.00;-77.00;28/04/2015 17:04:06:731;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.45;-70.00;-77.00;28/04/2015 17:04:07:012;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.63;-73.00;-77.00;28/04/2015 17:04:07:433;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.35;-68.00;-77.00;28/04/2015 17:04:07:797;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.35;-68.00;-77.00;28/04/2015 17:04:08:490;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.40;-69.00;-77.00;28/04/2015 17:04:08:844;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.35;-68.00;-77.00;28/04/2015 17:04:09:240;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.35;-68.00;-77.00;28/04/2015 17:04:09:963;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.45;-70.00;-77.00;28/04/2015 17:04:10:271;1.00
Kontakt;D0:F8:F2:95:3A:5C;0.35;-68.00;-77.00;28/04/2015 17:04:10:628;1.00
